index,date,user_submitted_review,title,total_purchased,distribution_channel,author
422,2019-04-08,3.0,The 10X Rule,1.0,Online,Grant Cardone
423,2019-02-11,,The Art of Profitability,1.0,Online,Adrian Slywotzky
424,2019-08-05,4.0,The 10X Rule,4.0,Online,Grant Cardone
425,2019-05-04,3.0,The 10X Rule,3.0,Online,Grant Cardone
426,2019-09-26,5.0,The 10X Rule,7.0,Online,Grant Cardone
427,2019-08-14,,A Technique for Producing Ideas,2.0,Online,James Webb Young
428,2019-03-06,4.0,A Technique for Producing Ideas,3.0,In-Person,James Webb Young
429,2019-09-30,3.0,10% Happier,10.0,Online,Dan Harris
430,2019-05-05,3.0,A Technique for Producing Ideas,4.0,In-Person,James Webb Young
432,2019-04-29,3.0,A Technique for Producing Ideas,5.0,Online,James Webb Young
433,2019-05-07,4.0,A Technique for Producing Ideas,2.0,Online,James Webb Young
434,2019-05-03,5.0,The 10X Rule,7.0,Online,Grant Cardone
435,2019-08-10,,The 10X Rule,2.0,Online,Grant Cardone
436,2019-12-13,3.0,The Art of Profitability,8.0,Online,Adrian Slywotzky
437,2019-02-26,5.0,A Technique for Producing Ideas,0.0,Online,James Webb Young
439,2019-07-12,,The 10X Rule,5.0,Online,Grant Cardone
440,2019-10-17,3.0,The 10X Rule,2.0,In-Person,Grant Cardone
441,2019-07-01,1.0,The Art of Profitability,1.0,Online,Adrian Slywotzky
442,2019-11-10,,The 10X Rule,4.0,Online,Grant Cardone
443,2019-12-12,5.0,A Technique for Producing Ideas,4.0,In-Person,James Webb Young
444,2019-05-02,,10% Happier,2.0,Online,Dan Harris
445,2019-06-08,3.0,10% Happier,8.0,In-Person,Dan Harris
446,2019-08-30,1.0,The 10X Rule,4.0,Online,Grant Cardone
447,2019-03-04,1.0,The 10X Rule,3.0,In-Person,Grant Cardone
448,2019-05-05,5.0,The Art of Profitability,3.0,Online,Adrian Slywotzky
449,2019-05-19,4.0,The Art of Profitability,1.0,Online,Adrian Slywotzky
450,2019-02-19,,A Technique for Producing Ideas,5.0,Online,James Webb Young
451,2019-05-08,3.0,A Technique for Producing Ideas,2.0,Online,James Webb Young
452,2019-12-06,3.0,10% Happier,7.0,Online,Dan Harris
453,2019-04-28,5.0,The 10X Rule,7.0,In-Person,Grant Cardone
454,2019-02-11,5.0,The Art of Profitability,3.0,Online,Adrian Slywotzky
455,2019-01-22,,The Art of Profitability,9.0,Online,Adrian Slywotzky
456,2019-10-30,4.0,10% Happier,12.0,Online,Dan Harris
457,2019-07-05,4.0,The 10X Rule,1.0,Online,Grant Cardone
458,2019-06-23,,A Technique for Producing Ideas,4.0,Online,James Webb Young
460,2019-10-01,2.0,The 10X Rule,6.0,Online,Grant Cardone
461,2019-08-22,,A Technique for Producing Ideas,3.0,Online,James Webb Young
462,2019-07-30,5.0,The 10X Rule,4.0,Online,Grant Cardone
463,2019-02-21,4.0,The 10X Rule,2.0,Online,Grant Cardone
464,2019-09-16,4.0,The 10X Rule,5.0,Online,Grant Cardone
465,2019-04-30,,The 10X Rule,6.0,Online,Grant Cardone
466,2019-10-16,,10% Happier,5.0,Online,Dan Harris
467,2019-06-22,5.0,10% Happier,3.0,Online,Dan Harris
469,2019-02-26,4.0,A Technique for Producing Ideas,4.0,In-Person,James Webb Young
470,2019-09-04,1.0,The 10X Rule,6.0,In-Person,Grant Cardone
471,2019-10-20,3.0,The Art of Profitability,6.0,In-Person,Adrian Slywotzky
472,2019-10-11,1.0,A Technique for Producing Ideas,4.0,Online,James Webb Young
473,2019-04-08,5.0,A Technique for Producing Ideas,6.0,Online,James Webb Young
474,2019-06-22,5.0,The Art of Profitability,1.0,Online,Adrian Slywotzky
475,2019-11-26,2.0,10% Happier,2.0,Online,Dan Harris
476,2019-12-19,3.0,A Technique for Producing Ideas,5.0,Online,James Webb Young
477,2019-12-29,5.0,10% Happier,3.0,In-Person,Dan Harris
479,2019-12-30,4.0,The 10X Rule,1.0,Online,Grant Cardone
480,2019-06-01,5.0,10% Happier,2.0,In-Person,Dan Harris
481,2019-02-02,3.0,The 10X Rule,4.0,In-Person,Grant Cardone
482,2019-02-10,3.0,The Art of Profitability,5.0,Online,Adrian Slywotzky
483,2019-04-29,3.0,10% Happier,2.0,Online,Dan Harris
484,2019-12-27,2.0,The 10X Rule,2.0,Online,Grant Cardone
486,2019-02-07,4.0,The Art of Profitability,4.0,Online,Adrian Slywotzky
487,2019-12-03,3.0,A Technique for Producing Ideas,1.0,Online,James Webb Young
488,2019-02-05,2.0,A Technique for Producing Ideas,4.0,In-Person,James Webb Young
489,2019-01-14,2.0,The Art of Profitability,5.0,Online,Adrian Slywotzky
490,2019-03-04,,10% Happier,4.0,Online,Dan Harris
491,2019-03-03,1.0,A Technique for Producing Ideas,2.0,Online,James Webb Young
492,2019-08-30,5.0,The 10X Rule,3.0,Online,Grant Cardone
493,2019-11-21,3.0,10% Happier,6.0,Online,Dan Harris
494,2019-03-14,2.0,The 10X Rule,4.0,Online,Grant Cardone
495,2019-01-03,5.0,The Art of Profitability,4.0,In-Person,Adrian Slywotzky
496,2019-08-12,3.0,10% Happier,2.0,Online,Dan Harris
498,2019-10-22,5.0,A Technique for Producing Ideas,2.0,Online,James Webb Young
499,2019-01-25,4.0,10% Happier,2.0,Online,Dan Harris
500,2019-01-05,4.0,10% Happier,7.0,Online,Dan Harris
501,2019-03-04,,A Technique for Producing Ideas,2.0,Online,James Webb Young
502,2019-09-24,5.0,The 10X Rule,2.0,Online,Grant Cardone
504,2019-12-18,3.0,The 10X Rule,5.0,Online,Grant Cardone
506,2019-06-01,5.0,The 10X Rule,2.0,Online,Grant Cardone
507,2019-10-25,,The 10X Rule,5.0,In-Person,Grant Cardone
508,2019-10-28,4.0,The 10X Rule,1.0,Online,Grant Cardone
509,2019-10-24,3.0,A Technique for Producing Ideas,7.0,Online,James Webb Young
512,2019-12-01,,The Art of Profitability,1.0,Online,Adrian Slywotzky
513,2019-03-19,3.0,The 10X Rule,3.0,Online,Grant Cardone
514,2019-11-05,1.0,The 10X Rule,3.0,Online,Grant Cardone
515,2019-04-07,4.0,10% Happier,3.0,In-Person,Dan Harris
516,2019-02-12,,A Technique for Producing Ideas,2.0,Online,James Webb Young
518,2019-12-10,4.0,A Technique for Producing Ideas,8.0,In-Person,James Webb Young
520,2019-08-23,5.0,A Technique for Producing Ideas,10.0,Online,James Webb Young
521,2019-12-23,4.0,A Technique for Producing Ideas,0.0,Online,James Webb Young
522,2019-01-07,4.0,A Technique for Producing Ideas,3.0,Online,James Webb Young
523,2019-03-21,3.0,A Technique for Producing Ideas,1.0,In-Person,James Webb Young
524,2019-07-22,3.0,10% Happier,4.0,In-Person,Dan Harris
525,2019-01-05,3.0,The 10X Rule,3.0,Online,Grant Cardone
526,2019-06-18,,A Technique for Producing Ideas,5.0,In-Person,James Webb Young
527,2019-05-28,5.0,The 10X Rule,6.0,Online,Grant Cardone
529,2019-11-03,5.0,A Technique for Producing Ideas,7.0,Online,James Webb Young
530,2019-03-09,5.0,A Technique for Producing Ideas,1.0,In-Person,James Webb Young
531,2019-07-02,,10% Happier,5.0,In-Person,Dan Harris
532,2019-01-18,,10% Happier,3.0,Online,Dan Harris
533,2019-10-08,5.0,A Technique for Producing Ideas,5.0,In-Person,James Webb Young
534,2019-07-11,5.0,The 10X Rule,4.0,Online,Grant Cardone
535,2019-07-22,2.0,The Art of War,2.0,Online,Sun Tzu
536,2019-01-21,5.0,The Art of Profitability,2.0,Online,Adrian Slywotzky
537,2019-03-08,,The 10X Rule,4.0,Online,Grant Cardone
539,2019-06-25,,The 10X Rule,2.0,In-Person,Grant Cardone
541,2019-12-06,2.0,A Technique for Producing Ideas,5.0,Online,James Webb Young
542,2019-03-27,2.0,The Art of Profitability,4.0,Online,Adrian Slywotzky
543,2019-09-24,5.0,The Art of War,6.0,Online,Sun Tzu
545,2019-04-08,5.0,The Art of Profitability,6.0,In-Person,Adrian Slywotzky
546,2019-05-26,5.0,The 10X Rule,2.0,Online,Grant Cardone
547,2019-05-17,3.0,The 10X Rule,3.0,In-Person,Grant Cardone
549,2019-09-13,4.0,The 10X Rule,1.0,Online,Grant Cardone
550,2019-08-20,5.0,A Technique for Producing Ideas,6.0,Online,James Webb Young
551,2019-04-29,4.0,The 10X Rule,4.0,Online,Grant Cardone
553,2019-02-01,,The 10X Rule,4.0,In-Person,Grant Cardone
554,2019-09-19,5.0,The 10X Rule,4.0,Online,Grant Cardone
555,2019-07-17,5.0,The 10X Rule,3.0,Online,Grant Cardone
557,2019-04-21,1.0,A Technique for Producing Ideas,3.0,In-Person,James Webb Young
560,2019-02-10,3.0,A Technique for Producing Ideas,9.0,Online,James Webb Young
561,2019-11-22,3.0,The 10X Rule,5.0,Online,Grant Cardone
562,2019-02-24,3.0,A Technique for Producing Ideas,4.0,Online,James Webb Young
563,2019-10-12,,A Technique for Producing Ideas,7.0,Online,James Webb Young
564,2019-04-12,3.0,The 10X Rule,2.0,Online,Grant Cardone
565,2019-03-27,5.0,The 10X Rule,6.0,Online,Grant Cardone
566,2019-10-21,5.0,The Art of Profitability,4.0,Online,Adrian Slywotzky
567,2019-07-17,5.0,A Technique for Producing Ideas,5.0,Online,James Webb Young
568,2019-03-27,5.0,The 10X Rule,6.0,In-Person,Grant Cardone
569,2019-06-09,3.0,A Technique for Producing Ideas,5.0,In-Person,James Webb Young
570,2019-03-11,1.0,10% Happier,3.0,Online,Dan Harris
572,2019-09-06,,The Art of War,6.0,Online,Sun Tzu
573,2019-03-22,4.0,The 10X Rule,5.0,In-Person,Grant Cardone
574,2019-03-18,5.0,The 10X Rule,3.0,Online,Grant Cardone
575,2019-06-23,3.0,A Technique for Producing Ideas,3.0,In-Person,James Webb Young
576,2019-06-28,5.0,The 10X Rule,4.0,In-Person,Grant Cardone
577,2019-10-17,5.0,A Technique for Producing Ideas,4.0,Online,James Webb Young
578,2019-11-23,4.0,A Technique for Producing Ideas,5.0,In-Person,James Webb Young
579,2019-03-11,1.0,A Technique for Producing Ideas,5.0,In-Person,James Webb Young
580,2019-07-21,3.0,10% Happier,4.0,Online,Dan Harris
581,2019-07-01,4.0,The 10X Rule,2.0,In-Person,Grant Cardone
582,2019-12-22,4.0,The 10X Rule,9.0,Online,Grant Cardone
584,2019-09-09,3.0,The Art of Profitability,2.0,Online,Adrian Slywotzky
585,2019-08-21,,10% Happier,4.0,In-Person,Dan Harris
586,2019-08-26,5.0,A Technique for Producing Ideas,4.0,Online,James Webb Young
587,2019-03-30,3.0,A Technique for Producing Ideas,1.0,Online,James Webb Young
588,2019-03-23,5.0,The 10X Rule,3.0,Online,Grant Cardone
589,2019-07-13,4.0,A Technique for Producing Ideas,5.0,In-Person,James Webb Young
592,2019-09-07,5.0,A Technique for Producing Ideas,6.0,Online,James Webb Young
593,2019-12-22,5.0,A Technique for Producing Ideas,4.0,Online,James Webb Young
594,2019-01-05,5.0,The 10X Rule,1.0,In-Person,Grant Cardone
595,2019-02-14,5.0,The 10X Rule,3.0,Online,Grant Cardone
596,2019-12-07,1.0,10% Happier,3.0,Online,Dan Harris
597,2019-08-02,3.0,The 10X Rule,2.0,Online,Grant Cardone
598,2019-10-27,3.0,10% Happier,5.0,In-Person,Dan Harris
599,2019-10-26,3.0,10% Happier,5.0,Online,Dan Harris
602,2019-10-04,,The Art of Profitability,3.0,Online,Adrian Slywotzky
603,2019-02-17,4.0,A Technique for Producing Ideas,0.0,In-Person,James Webb Young
604,2019-05-23,1.0,The 10X Rule,4.0,In-Person,Grant Cardone
605,2019-03-03,2.0,10% Happier,2.0,Online,Dan Harris
606,2019-03-04,4.0,A Technique for Producing Ideas,5.0,Online,James Webb Young
607,2019-11-18,3.0,A Technique for Producing Ideas,6.0,Online,James Webb Young
608,2019-10-06,2.0,The Art of Profitability,4.0,In-Person,Adrian Slywotzky
609,2019-01-11,5.0,A Technique for Producing Ideas,3.0,In-Person,James Webb Young
610,2019-11-19,,The Art of Profitability,6.0,Online,Adrian Slywotzky
611,2019-12-28,4.0,10% Happier,5.0,Online,Dan Harris
612,2019-01-10,4.0,The 10X Rule,2.0,Online,Grant Cardone
614,2019-12-27,3.0,A Technique for Producing Ideas,4.0,Online,James Webb Young
615,2019-04-05,4.0,10% Happier,6.0,Online,Dan Harris
616,2019-02-04,,The Art of Profitability,7.0,In-Person,Adrian Slywotzky
617,2019-08-12,,The 10X Rule,5.0,Online,Grant Cardone
619,2019-02-12,4.0,The 10X Rule,9.0,Online,Grant Cardone
620,2019-04-07,2.0,The 10X Rule,3.0,Online,Grant Cardone
622,2019-10-22,4.0,The 10X Rule,2.0,Online,Grant Cardone
623,2019-01-05,5.0,A Technique for Producing Ideas,5.0,Online,James Webb Young
624,2019-10-26,3.0,The 10X Rule,3.0,Online,Grant Cardone
625,2019-10-18,3.0,10% Happier,10.0,Online,Dan Harris
626,2019-08-19,3.0,The Art of Profitability,2.0,Online,Adrian Slywotzky
627,2019-04-01,1.0,A Technique for Producing Ideas,10.0,Online,James Webb Young
628,2019-02-14,3.0,A Technique for Producing Ideas,3.0,Online,James Webb Young
631,2019-07-13,3.0,A Technique for Producing Ideas,3.0,Online,James Webb Young
632,2019-07-08,1.0,10% Happier,1.0,In-Person,Dan Harris
633,2019-02-18,4.0,The 10X Rule,4.0,Online,Grant Cardone
634,2019-06-10,2.0,The 10X Rule,2.0,Online,Grant Cardone
635,2019-05-29,4.0,10% Happier,6.0,Online,Dan Harris
636,2019-04-21,2.0,A Technique for Producing Ideas,8.0,In-Person,James Webb Young
637,2019-05-01,4.0,A Technique for Producing Ideas,3.0,Online,James Webb Young
638,2019-03-03,5.0,A Technique for Producing Ideas,3.0,Online,James Webb Young
639,2019-02-12,5.0,The 10X Rule,1.0,Online,Grant Cardone
640,2019-10-22,4.0,A Technique for Producing Ideas,4.0,Online,James Webb Young
641,2019-04-13,4.0,A Technique for Producing Ideas,4.0,Online,James Webb Young
643,2019-01-22,3.0,A Technique for Producing Ideas,4.0,In-Person,James Webb Young
646,2019-08-17,1.0,A Technique for Producing Ideas,5.0,Online,James Webb Young
648,2019-03-21,2.0,10% Happier,1.0,In-Person,Dan Harris
649,2019-05-30,,The 10X Rule,3.0,Online,Grant Cardone
650,2019-05-11,2.0,The Art of Profitability,3.0,Online,Adrian Slywotzky
651,2019-10-07,4.0,A Technique for Producing Ideas,7.0,In-Person,James Webb Young
652,2019-05-08,4.0,A Technique for Producing Ideas,4.0,In-Person,James Webb Young
653,2019-09-20,5.0,A Technique for Producing Ideas,7.0,Online,James Webb Young
654,2019-05-13,5.0,The 10X Rule,3.0,Online,Grant Cardone
655,2019-11-09,,The Art of Profitability,2.0,Online,Adrian Slywotzky
656,2019-11-20,,A Technique for Producing Ideas,3.0,Online,James Webb Young
657,2019-09-28,5.0,The Art of Profitability,3.0,Online,Adrian Slywotzky
658,2019-03-11,1.0,A Technique for Producing Ideas,2.0,Online,James Webb Young
659,2019-12-08,5.0,The 10X Rule,9.0,Online,Grant Cardone
660,2019-03-10,4.0,A Technique for Producing Ideas,4.0,Online,James Webb Young
661,2019-09-19,1.0,10% Happier,7.0,Online,Dan Harris
662,2019-11-16,5.0,The Art of Profitability,2.0,In-Person,Adrian Slywotzky
663,2019-03-08,3.0,The Art of War,4.0,Online,Sun Tzu
664,2019-04-20,5.0,The Art of Profitability,2.0,Online,Adrian Slywotzky
665,2019-09-02,4.0,A Technique for Producing Ideas,1.0,Online,James Webb Young
666,2019-05-03,4.0,A Technique for Producing Ideas,6.0,Online,James Webb Young
668,2019-10-04,3.0,A Technique for Producing Ideas,4.0,In-Person,James Webb Young
669,2019-12-30,1.0,The 10X Rule,2.0,Online,Grant Cardone
672,2019-06-25,2.0,The 10X Rule,3.0,Online,Grant Cardone
673,2019-06-15,4.0,The 10X Rule,5.0,Online,Grant Cardone
674,2019-01-23,2.0,The 10X Rule,5.0,In-Person,Grant Cardone
675,2019-12-09,,The 10X Rule,7.0,In-Person,Grant Cardone
677,2019-03-09,4.0,The Art of Profitability,5.0,Online,Adrian Slywotzky
678,2019-04-17,3.0,The Art of Profitability,3.0,In-Person,Adrian Slywotzky
679,2019-06-15,3.0,A Technique for Producing Ideas,3.0,Online,James Webb Young
680,2019-04-29,4.0,The Art of Profitability,5.0,Online,Adrian Slywotzky
681,2019-11-07,3.0,The 10X Rule,1.0,Online,Grant Cardone
682,2019-05-22,,The Art of Profitability,5.0,In-Person,Adrian Slywotzky
683,2019-05-20,1.0,The 10X Rule,6.0,In-Person,Grant Cardone
684,2019-06-25,5.0,The Art of Profitability,5.0,Online,Adrian Slywotzky
686,2019-12-04,2.0,A Technique for Producing Ideas,4.0,In-Person,James Webb Young
687,2019-06-29,4.0,A Technique for Producing Ideas,6.0,In-Person,James Webb Young
688,2019-11-27,3.0,The 10X Rule,4.0,Online,Grant Cardone
689,2019-10-22,3.0,10% Happier,3.0,In-Person,Dan Harris
690,2019-07-11,3.0,A Technique for Producing Ideas,7.0,Online,James Webb Young
691,2019-06-07,4.0,The Art of Profitability,3.0,Online,Adrian Slywotzky
692,2019-03-08,5.0,The 10X Rule,4.0,In-Person,Grant Cardone
693,2019-06-08,5.0,A Technique for Producing Ideas,3.0,In-Person,James Webb Young
694,2019-05-23,5.0,The 10X Rule,2.0,In-Person,Grant Cardone
695,2019-09-20,5.0,The Art of Profitability,3.0,Online,Adrian Slywotzky
696,2019-01-02,4.0,The Art of Profitability,5.0,Online,Adrian Slywotzky
697,2019-02-11,3.0,A Technique for Producing Ideas,6.0,In-Person,James Webb Young
698,2019-08-29,3.0,The 10X Rule,3.0,Online,Grant Cardone
699,2019-12-15,5.0,The Art of War,2.0,Online,Sun Tzu
700,2019-06-23,3.0,The Art of Profitability,3.0,In-Person,Adrian Slywotzky
701,2019-04-30,5.0,The 10X Rule,7.0,Online,Grant Cardone
702,2019-07-10,1.0,The Art of Profitability,6.0,Online,Adrian Slywotzky
703,2019-06-15,,The Art of War,6.0,Online,Sun Tzu
704,2019-02-14,,A Technique for Producing Ideas,4.0,In-Person,James Webb Young
706,2019-02-23,5.0,The 10X Rule,2.0,Online,Grant Cardone
707,2019-11-16,5.0,The 10X Rule,3.0,Online,Grant Cardone
708,2019-07-12,5.0,A Technique for Producing Ideas,3.0,Online,James Webb Young
710,2019-03-26,1.0,The Art of Profitability,4.0,In-Person,Adrian Slywotzky
712,2019-12-30,3.0,The 10X Rule,1.0,In-Person,Grant Cardone
713,2019-02-07,3.0,10% Happier,0.0,In-Person,Dan Harris
714,2019-09-12,4.0,The Art of Profitability,0.0,In-Person,Adrian Slywotzky
715,2019-11-10,,A Technique for Producing Ideas,4.0,Online,James Webb Young
716,2019-06-19,4.0,10% Happier,5.0,In-Person,Dan Harris
717,2019-02-27,5.0,The Art of Profitability,4.0,Online,Adrian Slywotzky
718,2019-03-24,3.0,The 10X Rule,6.0,Online,Grant Cardone
719,2019-01-22,,The 10X Rule,5.0,Online,Grant Cardone
720,2019-02-24,4.0,10% Happier,4.0,Online,Dan Harris
721,2019-10-26,5.0,The 10X Rule,4.0,In-Person,Grant Cardone
722,2019-01-16,,The Art of Profitability,3.0,Online,Adrian Slywotzky
723,2019-02-21,4.0,The Art of Profitability,4.0,In-Person,Adrian Slywotzky
724,2019-09-21,2.0,The Art of Profitability,5.0,Online,Adrian Slywotzky
726,2019-06-01,5.0,The 10X Rule,2.0,Online,Grant Cardone
727,2019-01-16,,A Technique for Producing Ideas,4.0,Online,James Webb Young
728,2019-07-05,,The 10X Rule,4.0,Online,Grant Cardone
729,2019-08-20,5.0,10% Happier,4.0,Online,Dan Harris
730,2019-06-26,5.0,The 10X Rule,6.0,In-Person,Grant Cardone
732,2019-01-26,1.0,The Art of Profitability,8.0,In-Person,Adrian Slywotzky
733,2019-02-07,,The Art of War,7.0,Online,Sun Tzu
734,2019-05-01,5.0,A Technique for Producing Ideas,7.0,Online,James Webb Young
735,2019-08-02,,The 10X Rule,2.0,In-Person,Grant Cardone
736,2019-12-27,5.0,The Art of War,4.0,Online,Sun Tzu
737,2019-04-02,,10% Happier,5.0,Online,Dan Harris
738,2019-04-24,4.0,A Technique for Producing Ideas,3.0,Online,James Webb Young
739,2019-04-30,3.0,The 10X Rule,2.0,In-Person,Grant Cardone
740,2019-06-19,5.0,The Art of Profitability,6.0,Online,Adrian Slywotzky
742,2019-04-23,5.0,The 10X Rule,4.0,In-Person,Grant Cardone
743,2019-02-11,,10% Happier,2.0,In-Person,Dan Harris
745,2019-02-13,5.0,A Technique for Producing Ideas,2.0,In-Person,James Webb Young
746,2019-03-17,5.0,The 10X Rule,3.0,In-Person,Grant Cardone
749,2019-06-17,5.0,A Technique for Producing Ideas,1.0,In-Person,James Webb Young
750,2019-12-30,4.0,The Art of Profitability,2.0,Online,Adrian Slywotzky
751,2019-06-29,5.0,A Technique for Producing Ideas,7.0,In-Person,James Webb Young
752,2019-04-16,5.0,10% Happier,4.0,Online,Dan Harris
753,2019-08-16,3.0,A Technique for Producing Ideas,6.0,Online,James Webb Young
754,2019-03-02,,10% Happier,5.0,In-Person,Dan Harris
755,2019-05-21,,A Technique for Producing Ideas,2.0,Online,James Webb Young
756,2019-10-09,4.0,A Technique for Producing Ideas,6.0,Online,James Webb Young
757,2019-11-26,2.0,10% Happier,10.0,Online,Dan Harris
758,2019-04-23,4.0,A Technique for Producing Ideas,5.0,Online,James Webb Young
759,2019-02-02,5.0,10% Happier,2.0,In-Person,Dan Harris
760,2019-06-21,5.0,A Technique for Producing Ideas,5.0,Online,James Webb Young
761,2019-10-17,,The 10X Rule,4.0,Online,Grant Cardone
762,2019-12-09,,The 10X Rule,7.0,Online,Grant Cardone
763,2019-12-06,5.0,The 10X Rule,3.0,Online,Grant Cardone
764,2019-12-17,5.0,A Technique for Producing Ideas,0.0,In-Person,James Webb Young
765,2019-11-04,,The 10X Rule,6.0,In-Person,Grant Cardone
766,2019-05-17,4.0,10% Happier,4.0,Online,Dan Harris
767,2019-09-10,5.0,The 10X Rule,4.0,Online,Grant Cardone
768,2019-12-30,3.0,The Art of Profitability,3.0,Online,Adrian Slywotzky
769,2019-03-19,1.0,The Art of War,5.0,In-Person,Sun Tzu
770,2019-04-18,3.0,The 10X Rule,2.0,Online,Grant Cardone
771,2019-04-24,4.0,The 10X Rule,3.0,In-Person,Grant Cardone
772,2019-12-05,4.0,10% Happier,3.0,Online,Dan Harris
773,2019-07-23,4.0,A Technique for Producing Ideas,9.0,In-Person,James Webb Young
774,2019-07-25,5.0,A Technique for Producing Ideas,4.0,Online,James Webb Young
775,2019-05-09,,The 10X Rule,2.0,Online,Grant Cardone
776,2019-09-25,3.0,The 10X Rule,3.0,In-Person,Grant Cardone
779,2019-08-08,,A Technique for Producing Ideas,6.0,Online,James Webb Young
780,2019-04-29,2.0,A Technique for Producing Ideas,3.0,Online,James Webb Young
781,2019-12-15,,The Art of Profitability,5.0,In-Person,Adrian Slywotzky
